x,y,height
3.660000000000000142e+01,1.799999999999999822e+00,1.162676089198969143e+00
3.689999999999999858e+01,1.799999999999999822e+00,1.173317907640681224e+00
3.719999999999999574e+01,1.799999999999999822e+00,1.201835078533324275e+00
3.750000000000000000e+01,1.799999999999999822e+00,1.170774649741159523e+00
3.779999999999999716e+01,1.799999999999999822e+00,1.168941532227103952e+00
3.810000000000000142e+01,1.799999999999999822e+00,1.186201535611985047e+00
3.839999999999999858e+01,1.799999999999999822e+00,1.190635456043803053e+00
3.869999999999999574e+01,1.799999999999999822e+00,1.151995588584531882e+00
3.900000000000000000e+01,1.799999999999999822e+00,1.178751218393321087e+00
3.929999999999999716e+01,1.799999999999999822e+00,1.160489555609384826e+00
3.960000000000000142e+01,1.799999999999999822e+00,1.190656647487811970e+00
3.989999999999999858e+01,1.799999999999999822e+00,1.227947020797318878e+00
4.019999999999999574e+01,1.799999999999999822e+00,1.217196858769858503e+00
0.000000000000000000e+00,2.100000000000000089e+00,6.380225385644874847e-02
2.999999999999999889e-01,2.100000000000000089e+00,6.987021892999208117e-02
5.999999999999999778e-01,2.100000000000000089e+00,5.651213995772667864e-02
8.999999999999999112e-01,2.100000000000000089e+00,6.708041825872239350e-02
1.199999999999999956e+00,2.100000000000000089e+00,8.360956861548146657e-02
1.500000000000000000e+00,2.100000000000000089e+00,5.324858495743711034e-02
1.799999999999999822e+00,2.100000000000000089e+00,9.524021231697088474e-02
2.100000000000000089e+00,2.100000000000000089e+00,1.163549191440649555e-01
2.399999999999999911e+00,2.100000000000000089e+00,9.282435991316687063e-02
2.699999999999999734e+00,2.100000000000000089e+00,1.012010037143788316e-01
3.000000000000000000e+00,2.100000000000000089e+00,1.145971402190441579e-01
3.299999999999999822e+00,2.100000000000000089e+00,1.311884697182009174e-01
3.599999999999999645e+00,2.100000000000000089e+00,1.388592609989734439e-01
3.899999999999999911e+00,2.100000000000000089e+00,1.069164030887334305e-01
4.200000000000000178e+00,2.100000000000000089e+00,1.103417902164969266e-01
4.500000000000000000e+00,2.100000000000000089e+00,8.994309914285042451e-02
4.799999999999999822e+00,2.100000000000000089e+00,1.474512005765376277e-01
5.099999999999999645e+00,2.100000000000000089e+00,1.498072268875463575e-01
5.399999999999999467e+00,2.100000000000000089e+00,1.497226295551482567e-01
5.700000000000000178e+00,2.100000000000000089e+00,1.445863634139632758e-01
6.000000000000000000e+00,2.100000000000000089e+00,1.380525950461652107e-01
6.299999999999999822e+00,2.100000000000000089e+00,1.661200537279999834e-01
6.599999999999999645e+00,2.100000000000000089e+00,1.678796157904217101e-01
6.899999999999999467e+00,2.100000000000000089e+00,1.571143355144930809e-01
7.199999999999999289e+00,2.100000000000000089e+00,1.795801587443678904e-01
7.500000000000000000e+00,2.100000000000000089e+00,2.043610465710731516e-01
7.799999999999999822e+00,2.100000000000000089e+00,2.021136542906237787e-01
8.099999999999999645e+00,2.100000000000000089e+00,2.012834255782542103e-01
8.400000000000000355e+00,2.100000000000000089e+00,2.445128706377557859e-01
8.699999999999999289e+00,2.100000000000000089e+00,2.553783194211030616e-01
9.000000000000000000e+00,2.100000000000000089e+00,2.594590305477571524e-01
9.299999999999998934e+00,2.100000000000000089e+00,2.724675899949465241e-01
9.599999999999999645e+00,2.100000000000000089e+00,2.751344934882342663e-01
9.900000000000000355e+00,2.100000000000000089e+00,3.165525440920116118e-01
1.019999999999999929e+01,2.100000000000000089e+00,3.278383531251320426e-01
1.050000000000000000e+01,2.100000000000000089e+00,3.667625766114593344e-01
1.079999999999999893e+01,2.100000000000000089e+00,3.435204726947148623e-01
1.109999999999999964e+01,2.100000000000000089e+00,3.657524113684058609e-01
1.140000000000000036e+01,2.100000000000000089e+00,4.249236748853313372e-01
1.169999999999999929e+01,2.100000000000000089e+00,4.343500456883290228e-01
1.200000000000000000e+01,2.100000000000000089e+00,4.429765782727458356e-01
1.229999999999999893e+01,2.100000000000000089e+00,4.224090348746948886e-01
1.259999999999999964e+01,2.100000000000000089e+00,4.527925783760931577e-01
1.290000000000000036e+01,2.100000000000000089e+00,4.634596933388241413e-01
1.319999999999999929e+01,2.100000000000000089e+00,4.724378098144789706e-01
1.350000000000000000e+01,2.100000000000000089e+00,4.795305534209826082e-01
1.379999999999999893e+01,2.100000000000000089e+00,5.119162709355401519e-01
1.409999999999999964e+01,2.100000000000000089e+00,5.245165376691960368e-01
1.439999999999999858e+01,2.100000000000000089e+00,5.608682585101885110e-01
1.469999999999999929e+01,2.100000000000000089e+00,5.573205475333540271e-01
1.500000000000000000e+01,2.100000000000000089e+00,5.595460288607720933e-01
1.529999999999999893e+01,2.100000000000000089e+00,5.829120589137909425e-01
1.559999999999999964e+01,2.100000000000000089e+00,6.360664417473732568e-01
1.589999999999999858e+01,2.100000000000000089e+00,6.260804756010478478e-01
1.619999999999999929e+01,2.100000000000000089e+00,6.028945953030458993e-01
1.650000000000000000e+01,2.100000000000000089e+00,6.384656934657293448e-01
1.680000000000000071e+01,2.100000000000000089e+00,6.925431111205793133e-01
1.709999999999999787e+01,2.100000000000000089e+00,7.145342288704160660e-01
1.739999999999999858e+01,2.100000000000000089e+00,7.198480279348442590e-01
1.769999999999999929e+01,2.100000000000000089e+00,7.410604536442706447e-01
1.800000000000000000e+01,2.100000000000000089e+00,7.907821697269600270e-01
1.830000000000000071e+01,2.100000000000000089e+00,7.930925029361354239e-01
1.859999999999999787e+01,2.100000000000000089e+00,8.335530944085324245e-01
1.889999999999999858e+01,2.100000000000000089e+00,8.551991667087520677e-01
1.919999999999999929e+01,2.100000000000000089e+00,8.460092746903362659e-01
1.950000000000000000e+01,2.100000000000000089e+00,8.676400910055281912e-01
1.980000000000000071e+01,2.100000000000000089e+00,9.016985585898663613e-01
2.009999999999999787e+01,2.100000000000000089e+00,8.926548827242157813e-01
2.039999999999999858e+01,2.100000000000000089e+00,9.130435327648628308e-01
2.069999999999999929e+01,2.100000000000000089e+00,9.165291358792271303e-01
2.100000000000000000e+01,2.100000000000000089e+00,9.411731182827420827e-01
2.130000000000000071e+01,2.100000000000000089e+00,9.576884869324042704e-01
2.159999999999999787e+01,2.100000000000000089e+00,9.675995695369710159e-01
2.189999999999999858e+01,2.100000000000000089e+00,9.995267410452535195e-01
2.219999999999999929e+01,2.100000000000000089e+00,9.832803383639119321e-01
2.250000000000000000e+01,2.100000000000000089e+00,9.717871372798018159e-01
2.280000000000000071e+01,2.100000000000000089e+00,9.924232016628347086e-01
2.309999999999999787e+01,2.100000000000000089e+00,9.698885331850387592e-01
2.339999999999999858e+01,2.100000000000000089e+00,9.898083740343425196e-01
2.369999999999999929e+01,2.100000000000000089e+00,9.893578079125580071e-01
2.400000000000000000e+01,2.100000000000000089e+00,1.027462600220782285e+00
2.430000000000000071e+01,2.100000000000000089e+00,1.040767561973835686e+00
2.459999999999999787e+01,2.100000000000000089e+00,1.018163228072979987e+00
2.489999999999999858e+01,2.100000000000000089e+00,1.057760713328261160e+00
2.519999999999999929e+01,2.100000000000000089e+00,1.070741910548136611e+00
2.550000000000000000e+01,2.100000000000000089e+00,1.051181875886070038e+00
2.580000000000000071e+01,2.100000000000000089e+00,1.062017511555903404e+00
2.609999999999999787e+01,2.100000000000000089e+00,1.028181125086407688e+00
2.639999999999999858e+01,2.100000000000000089e+00,1.078281224934742877e+00
2.669999999999999929e+01,2.100000000000000089e+00,1.057341054746311793e+00
2.700000000000000000e+01,2.100000000000000089e+00,1.078454724424229516e+00
2.730000000000000071e+01,2.100000000000000089e+00,1.081079063218385761e+00
2.759999999999999787e+01,2.100000000000000089e+00,1.107493197697298815e+00
2.789999999999999858e+01,2.100000000000000089e+00,1.109180697499068780e+00
2.819999999999999929e+01,2.100000000000000089e+00,1.126868813292557947e+00
2.850000000000000000e+01,2.100000000000000089e+00,1.140726277881785267e+00
2.879999999999999716e+01,2.100000000000000089e+00,1.112993651352390367e+00
2.909999999999999787e+01,2.100000000000000089e+00,1.129228928687199485e+00
2.939999999999999858e+01,2.100000000000000089e+00,1.130879815338208916e+00
2.969999999999999929e+01,2.100000000000000089e+00,1.163361727134245349e+00
3.000000000000000000e+01,2.100000000000000089e+00,1.132451915320308089e+00
3.029999999999999716e+01,2.100000000000000089e+00,1.124968342374456531e+00
3.059999999999999787e+01,2.100000000000000089e+00,1.131652416643899706e+00
3.089999999999999858e+01,2.100000000000000089e+00,1.164506830857273689e+00
3.119999999999999929e+01,2.100000000000000089e+00,1.150648666535251996e+00
3.150000000000000000e+01,2.100000000000000089e+00,1.191116246829728720e+00
3.179999999999999716e+01,2.100000000000000089e+00,1.168452151336112799e+00
3.210000000000000142e+01,2.100000000000000089e+00,1.169277677296960194e+00
3.239999999999999858e+01,2.100000000000000089e+00,1.164573442597110597e+00
3.269999999999999574e+01,2.100000000000000089e+00,1.158516679131704530e+00
3.300000000000000000e+01,2.100000000000000089e+00,1.181650956458186741e+00
3.329999999999999716e+01,2.100000000000000089e+00,1.170509125336722356e+00
3.360000000000000142e+01,2.100000000000000089e+00,1.206963486013127085e+00
3.389999999999999858e+01,2.100000000000000089e+00,1.189429549445331080e+00
3.419999999999999574e+01,2.100000000000000089e+00,1.217657072442409394e+00
3.450000000000000000e+01,2.100000000000000089e+00,1.189815023339219957e+00
3.479999999999999716e+01,2.100000000000000089e+00,1.160268876433388829e+00
3.510000000000000142e+01,2.100000000000000089e+00,1.181670390827671557e+00
3.539999999999999858e+01,2.100000000000000089e+00,1.163632662034529197e+00
3.569999999999999574e+01,2.100000000000000089e+00,1.165669807997195218e+00
3.600000000000000000e+01,2.100000000000000089e+00,1.189253613699067236e+00
3.629999999999999716e+01,2.100000000000000089e+00,1.199364650014642653e+00
3.660000000000000142e+01,2.100000000000000089e+00,1.167556100943822006e+00
3.689999999999999858e+01,2.100000000000000089e+00,1.171276670007053378e+00
3.719999999999999574e+01,2.100000000000000089e+00,1.168776470910956711e+00
3.750000000000000000e+01,2.100000000000000089e+00,1.171050509813114981e+00
3.779999999999999716e+01,2.100000000000000089e+00,1.125509089877909430e+00
3.810000000000000142e+01,2.100000000000000089e+00,1.200566094956193153e+00
3.839999999999999858e+01,2.100000000000000089e+00,1.186520436752687591e+00
3.869999999999999574e+01,2.100000000000000089e+00,1.148765032597832025e+00
3.900000000000000000e+01,2.100000000000000089e+00,1.186344215339489860e+00
3.929999999999999716e+01,2.100000000000000089e+00,1.194626499978900691e+00
3.960000000000000142e+01,2.100000000000000089e+00,1.205658384125320337e+00
3.989999999999999858e+01,2.100000000000000089e+00,1.200303904159757629e+00
4.019999999999999574e+01,2.100000000000000089e+00,1.194218865552062248e+00
0.000000000000000000e+00,2.399999999999999911e+00,3.432577685061733580e-02
2.999999999999999889e-01,2.399999999999999911e+00,6.102159063303976699e-02
5.999999999999999778e-01,2.399999999999999911e+00,8.879049972211779107e-02
8.999999999999999112e-01,2.399999999999999911e+00,7.763719225045435934e-02
1.199999999999999956e+00,2.399999999999999911e+00,8.364458615338485337e-02
1.500000000000000000e+00,2.399999999999999911e+00,7.577235239406188150e-02
1.799999999999999822e+00,2.399999999999999911e+00,1.138192420287512246e-01
2.100000000000000089e+00,2.399999999999999911e+00,9.209885043406666749e-02
2.399999999999999911e+00,2.399999999999999911e+00,8.414343575867239133e-02
2.699999999999999734e+00,2.399999999999999911e+00,1.179260896089230626e-01
3.000000000000000000e+00,2.399999999999999911e+00,1.223304653383485985e-01
3.299999999999999822e+00,2.399999999999999911e+00,1.063270252686758510e-01
3.599999999999999645e+00,2.399999999999999911e+00,1.064031193004539438e-01
3.899999999999999911e+00,2.399999999999999911e+00,1.306265295558937389e-01
4.200000000000000178e+00,2.399999999999999911e+00,1.190096438402145906e-01
4.500000000000000000e+00,2.399999999999999911e+00,1.280123861725705470e-01
4.799999999999999822e+00,2.399999999999999911e+00,1.445064900307547473e-01
5.099999999999999645e+00,2.399999999999999911e+00,1.325912847236331571e-01
5.399999999999999467e+00,2.399999999999999911e+00,1.795640068477661055e-01
5.700000000000000178e+00,2.399999999999999911e+00,1.929566264936666276e-01
6.000000000000000000e+00,2.399999999999999911e+00,1.231423248462507058e-01
6.299999999999999822e+00,2.399999999999999911e+00,1.468183136268679245e-01
6.599999999999999645e+00,2.399999999999999911e+00,1.396677925582068269e-01
6.899999999999999467e+00,2.399999999999999911e+00,1.445803908421368078e-01
7.199999999999999289e+00,2.399999999999999911e+00,1.765705704051609704e-01
7.500000000000000000e+00,2.399999999999999911e+00,1.655925191685479747e-01
7.799999999999999822e+00,2.399999999999999911e+00,1.939309980269348088e-01
8.099999999999999645e+00,2.399999999999999911e+00,2.278704584033868774e-01
8.400000000000000355e+00,2.399999999999999911e+00,2.092044763184542633e-01
8.699999999999999289e+00,2.399999999999999911e+00,2.452965162859263581e-01
9.000000000000000000e+00,2.399999999999999911e+00,2.535620019354866139e-01
9.299999999999998934e+00,2.399999999999999911e+00,2.741939299233981386e-01
9.599999999999999645e+00,2.399999999999999911e+00,3.048090510686422006e-01
9.900000000000000355e+00,2.399999999999999911e+00,3.148653335276473397e-01
1.019999999999999929e+01,2.399999999999999911e+00,3.183722696845177613e-01
1.050000000000000000e+01,2.399999999999999911e+00,3.492458347078443714e-01
1.079999999999999893e+01,2.399999999999999911e+00,3.784963158658996574e-01
1.109999999999999964e+01,2.399999999999999911e+00,3.697695060273950007e-01
1.140000000000000036e+01,2.399999999999999911e+00,4.093884700176801950e-01
1.169999999999999929e+01,2.399999999999999911e+00,4.243216972517878660e-01
1.200000000000000000e+01,2.399999999999999911e+00,4.381292025163666115e-01
1.229999999999999893e+01,2.399999999999999911e+00,4.645815754785896368e-01
1.259999999999999964e+01,2.399999999999999911e+00,4.585373629853427557e-01
1.290000000000000036e+01,2.399999999999999911e+00,4.517974736716057205e-01
1.319999999999999929e+01,2.399999999999999911e+00,4.856290397367762357e-01
1.350000000000000000e+01,2.399999999999999911e+00,5.313419654037951911e-01
1.379999999999999893e+01,2.399999999999999911e+00,5.247467206852751698e-01
1.409999999999999964e+01,2.399999999999999911e+00,5.349456427267462733e-01
1.439999999999999858e+01,2.399999999999999911e+00,5.509005806949144324e-01
1.469999999999999929e+01,2.399999999999999911e+00,5.559594890913274190e-01
1.500000000000000000e+01,2.399999999999999911e+00,5.821725693230215271e-01
1.529999999999999893e+01,2.399999999999999911e+00,5.742897940631251918e-01
1.559999999999999964e+01,2.399999999999999911e+00,5.942100649526633749e-01
1.589999999999999858e+01,2.399999999999999911e+00,5.891864268813948868e-01
1.619999999999999929e+01,2.399999999999999911e+00,6.276193572162395151e-01
1.650000000000000000e+01,2.399999999999999911e+00,6.780841472750350762e-01
1.680000000000000071e+01,2.399999999999999911e+00,7.034361117963047194e-01
1.709999999999999787e+01,2.399999999999999911e+00,7.420097440925141896e-01
1.739999999999999858e+01,2.399999999999999911e+00,7.270137626208078574e-01
1.769999999999999929e+01,2.399999999999999911e+00,7.428265669322009490e-01
1.800000000000000000e+01,2.399999999999999911e+00,7.730507961508539250e-01
1.830000000000000071e+01,2.399999999999999911e+00,8.229855099517005002e-01
1.859999999999999787e+01,2.399999999999999911e+00,7.929901277617058541e-01
1.889999999999999858e+01,2.399999999999999911e+00,8.098944969077338518e-01
1.919999999999999929e+01,2.399999999999999911e+00,8.712354263177151115e-01
1.950000000000000000e+01,2.399999999999999911e+00,8.642343394405135326e-01
1.980000000000000071e+01,2.399999999999999911e+00,8.997051320844494660e-01
2.009999999999999787e+01,2.399999999999999911e+00,9.308952229082304575e-01
2.039999999999999858e+01,2.399999999999999911e+00,9.142971962778033701e-01
2.069999999999999929e+01,2.399999999999999911e+00,8.695399894338735614e-01
2.100000000000000000e+01,2.399999999999999911e+00,9.198612909579343411e-01
2.130000000000000071e+01,2.399999999999999911e+00,9.476830192479268611e-01
2.159999999999999787e+01,2.399999999999999911e+00,9.946457901333497498e-01
2.189999999999999858e+01,2.399999999999999911e+00,9.843434058927723607e-01
2.219999999999999929e+01,2.399999999999999911e+00,1.000182161334533193e+00
2.250000000000000000e+01,2.399999999999999911e+00,9.723556325697461089e-01
2.280000000000000071e+01,2.399999999999999911e+00,9.605105727907916613e-01
2.309999999999999787e+01,2.399999999999999911e+00,9.856805385693758748e-01
2.339999999999999858e+01,2.399999999999999911e+00,9.862895017170701939e-01
2.369999999999999929e+01,2.399999999999999911e+00,1.005553644143609260e+00
2.400000000000000000e+01,2.399999999999999911e+00,9.718167217322052354e-01
2.430000000000000071e+01,2.399999999999999911e+00,1.030768761272849110e+00
2.459999999999999787e+01,2.399999999999999911e+00,1.047080645695803280e+00
2.489999999999999858e+01,2.399999999999999911e+00,1.032104784249354701e+00
2.519999999999999929e+01,2.399999999999999911e+00,1.076803831445140025e+00
2.550000000000000000e+01,2.399999999999999911e+00,1.049344644464741405e+00
2.580000000000000071e+01,2.399999999999999911e+00,1.048612164131624169e+00
2.609999999999999787e+01,2.399999999999999911e+00,1.048795220355893676e+00
2.639999999999999858e+01,2.399999999999999911e+00,1.089245271839389906e+00
2.669999999999999929e+01,2.399999999999999911e+00,1.057088220541022805e+00
2.700000000000000000e+01,2.399999999999999911e+00,1.082976821466694162e+00
2.730000000000000071e+01,2.399999999999999911e+00,1.094337441690137469e+00
2.759999999999999787e+01,2.399999999999999911e+00,1.100215371149605881e+00
2.789999999999999858e+01,2.399999999999999911e+00,1.144784230276385539e+00
2.819999999999999929e+01,2.399999999999999911e+00,1.149307670223199906e+00
2.850000000000000000e+01,2.399999999999999911e+00,1.156105118806136423e+00
2.879999999999999716e+01,2.399999999999999911e+00,1.163609808326306005e+00
2.909999999999999787e+01,2.399999999999999911e+00,1.093451569654246169e+00
2.939999999999999858e+01,2.399999999999999911e+00,1.105901386442158962e+00
2.969999999999999929e+01,2.399999999999999911e+00,1.122035124950776730e+00
3.000000000000000000e+01,2.399999999999999911e+00,1.111619908893527686e+00
3.029999999999999716e+01,2.399999999999999911e+00,1.136673238367129413e+00
3.059999999999999787e+01,2.399999999999999911e+00,1.140754419009013088e+00
3.089999999999999858e+01,2.399999999999999911e+00,1.144154475631130152e+00
3.119999999999999929e+01,2.399999999999999911e+00,1.160071200354381382e+00
3.150000000000000000e+01,2.399999999999999911e+00,1.184681552103047153e+00
3.179999999999999716e+01,2.399999999999999911e+00,1.190558274003142403e+00
3.210000000000000142e+01,2.399999999999999911e+00,1.167537080542749184e+00
3.239999999999999858e+01,2.399999999999999911e+00,1.150838253466855532e+00
3.269999999999999574e+01,2.399999999999999911e+00,1.152347497814020461e+00
3.300000000000000000e+01,2.399999999999999911e+00,1.182003522843361409e+00
3.329999999999999716e+01,2.399999999999999911e+00,1.204566867508226391e+00
3.360000000000000142e+01,2.399999999999999911e+00,1.178053578167871374e+00
3.389999999999999858e+01,2.399999999999999911e+00,1.166034713782319931e+00
3.419999999999999574e+01,2.399999999999999911e+00,1.204407137339435163e+00
3.450000000000000000e+01,2.399999999999999911e+00,1.193454557766955526e+00
3.479999999999999716e+01,2.399999999999999911e+00,1.179127954974110271e+00
3.510000000000000142e+01,2.399999999999999911e+00,1.202100485741510516e+00
3.539999999999999858e+01,2.399999999999999911e+00,1.181526086357021388e+00
3.569999999999999574e+01,2.399999999999999911e+00,1.214527945443732326e+00
3.600000000000000000e+01,2.399999999999999911e+00,1.167841044406610962e+00
3.629999999999999716e+01,2.399999999999999911e+00,1.170348966484675568e+00
3.660000000000000142e+01,2.399999999999999911e+00,1.163954801638092507e+00
3.689999999999999858e+01,2.399999999999999911e+00,1.153715055835302872e+00
3.719999999999999574e+01,2.399999999999999911e+00,1.126874646766671928e+00
3.750000000000000000e+01,2.399999999999999911e+00,1.149347639751961081e+00
3.779999999999999716e+01,2.399999999999999911e+00,1.157274601398895486e+00
3.810000000000000142e+01,2.399999999999999911e+00,1.190015661752599208e+00
3.839999999999999858e+01,2.399999999999999911e+00,1.194330509762373094e+00
3.869999999999999574e+01,2.399999999999999911e+00,1.193654137082458266e+00
3.900000000000000000e+01,2.399999999999999911e+00,1.215093902538481485e+00
3.929999999999999716e+01,2.399999999999999911e+00,1.182494752320288667e+00
3.960000000000000142e+01,2.399999999999999911e+00,1.201921457118174441e+00
3.989999999999999858e+01,2.399999999999999911e+00,1.193896722375218156e+00
4.019999999999999574e+01,2.399999999999999911e+00,1.238750897973217135e+00
0.000000000000000000e+00,2.699999999999999734e+00,7.314900046771877218e-02
2.999999999999999889e-01,2.699999999999999734e+00,7.697344848833526099e-02
5.999999999999999778e-01,2.699999999999999734e+00,9.960111194063545059e-02
8.999999999999999112e-01,2.699999999999999734e+00,1.090839761991633516e-01
1.199999999999999956e+00,2.699999999999999734e+00,1.040610067930519134e-01
1.500000000000000000e+00,2.699999999999999734e+00,1.014783525632148992e-01
1.799999999999999822e+00,2.699999999999999734e+00,1.259693682738727838e-01
2.100000000000000089e+00,2.699999999999999734e+00,9.482024384493344116e-02
2.399999999999999911e+00,2.699999999999999734e+00,8.852238737446214978e-02
2.699999999999999734e+00,2.699999999999999734e+00,1.154930417962627687e-01
3.000000000000000000e+00,2.699999999999999734e+00,1.160886477335906081e-01
3.299999999999999822e+00,2.699999999999999734e+00,1.204347364057592740e-01
3.599999999999999645e+00,2.699999999999999734e+00,1.217438360717236212e-01
3.899999999999999911e+00,2.699999999999999734e+00,1.095091517711539730e-01
4.200000000000000178e+00,2.699999999999999734e+00,1.315974150017506228e-01
4.500000000000000000e+00,2.699999999999999734e+00,1.200048876407722870e-01
4.799999999999999822e+00,2.699999999999999734e+00,1.052503730411700755e-01
5.099999999999999645e+00,2.699999999999999734e+00,1.304002994723159337e-01
5.399999999999999467e+00,2.699999999999999734e+00,1.624579100614867433e-01
5.700000000000000178e+00,2.699999999999999734e+00,1.593207429637878980e-01
6.000000000000000000e+00,2.699999999999999734e+00,1.372307875298811042e-01
6.299999999999999822e+00,2.699999999999999734e+00,1.640915549737626267e-01
6.599999999999999645e+00,2.699999999999999734e+00,1.598743259120067872e-01
6.899999999999999467e+00,2.699999999999999734e+00,1.637296443016980907e-01
7.199999999999999289e+00,2.699999999999999734e+00,1.713513209037406670e-01
7.500000000000000000e+00,2.699999999999999734e+00,1.555121519598104407e-01
7.799999999999999822e+00,2.699999999999999734e+00,2.070596300897753483e-01
8.099999999999999645e+00,2.699999999999999734e+00,2.077530557570056169e-01
8.400000000000000355e+00,2.699999999999999734e+00,2.416453899361687974e-01
8.699999999999999289e+00,2.699999999999999734e+00,2.150241457424889591e-01
9.000000000000000000e+00,2.699999999999999734e+00,2.425157563173528097e-01
9.299999999999998934e+00,2.699999999999999734e+00,2.729741571789965349e-01
9.599999999999999645e+00,2.699999999999999734e+00,2.903714000451294575e-01
9.900000000000000355e+00,2.699999999999999734e+00,3.162197867781112448e-01
1.019999999999999929e+01,2.699999999999999734e+00,3.323796223204690814e-01
1.050000000000000000e+01,2.699999999999999734e+00,3.602085085005217735e-01
1.079999999999999893e+01,2.699999999999999734e+00,3.682887210506449738e-01
1.109999999999999964e+01,2.699999999999999734e+00,4.141622332687470154e-01
1.140000000000000036e+01,2.699999999999999734e+00,4.188855573466567228e-01
1.169999999999999929e+01,2.699999999999999734e+00,4.299643674438973773e-01
1.200000000000000000e+01,2.699999999999999734e+00,4.462246274840272475e-01
1.229999999999999893e+01,2.699999999999999734e+00,4.367482990102803386e-01
1.259999999999999964e+01,2.699999999999999734e+00,4.657450035278045686e-01
1.290000000000000036e+01,2.699999999999999734e+00,4.911316315206875616e-01
1.319999999999999929e+01,2.699999999999999734e+00,5.076669307182681834e-01
1.350000000000000000e+01,2.699999999999999734e+00,5.192944682220450581e-01
1.379999999999999893e+01,2.699999999999999734e+00,5.670253705887654538e-01
1.409999999999999964e+01,2.699999999999999734e+00,5.969828013599501881e-01
1.439999999999999858e+01,2.699999999999999734e+00,6.093981956822873691e-01
1.469999999999999929e+01,2.699999999999999734e+00,5.831206447499762691e-01
1.500000000000000000e+01,2.699999999999999734e+00,5.573333659073471669e-01
1.529999999999999893e+01,2.699999999999999734e+00,5.901082116790575816e-01
1.559999999999999964e+01,2.699999999999999734e+00,6.025178687796960419e-01
1.589999999999999858e+01,2.699999999999999734e+00,5.886148079248803011e-01
1.619999999999999929e+01,2.699999999999999734e+00,6.674308649879044930e-01
1.650000000000000000e+01,2.699999999999999734e+00,6.633903551392383857e-01
1.680000000000000071e+01,2.699999999999999734e+00,6.975963177653490277e-01
1.709999999999999787e+01,2.699999999999999734e+00,7.170636051145105050e-01
1.739999999999999858e+01,2.699999999999999734e+00,7.266258981145055085e-01
1.769999999999999929e+01,2.699999999999999734e+00,7.540830259360724597e-01
1.800000000000000000e+01,2.699999999999999734e+00,7.916801106587117998e-01
1.830000000000000071e+01,2.699999999999999734e+00,8.053492316839965248e-01
1.859999999999999787e+01,2.699999999999999734e+00,8.158278247850706544e-01
1.889999999999999858e+01,2.699999999999999734e+00,8.731231106388847030e-01
1.919999999999999929e+01,2.699999999999999734e+00,8.842923965178541845e-01
1.950000000000000000e+01,2.699999999999999734e+00,8.743913295501783978e-01
1.980000000000000071e+01,2.699999999999999734e+00,8.842468129927099074e-01
2.009999999999999787e+01,2.699999999999999734e+00,9.516346347919180104e-01
2.039999999999999858e+01,2.699999999999999734e+00,9.361068324034768073e-01
2.069999999999999929e+01,2.699999999999999734e+00,9.118348799248506831e-01
2.100000000000000000e+01,2.699999999999999734e+00,9.468365857942258046e-01
2.130000000000000071e+01,2.699999999999999734e+00,9.683008364136713730e-01
2.159999999999999787e+01,2.699999999999999734e+00,1.017201045734204001e+00
2.189999999999999858e+01,2.699999999999999734e+00,9.860886625787239623e-01
2.219999999999999929e+01,2.699999999999999734e+00,1.018232833924263447e+00
2.250000000000000000e+01,2.699999999999999734e+00,9.873779756842310240e-01
2.280000000000000071e+01,2.699999999999999734e+00,9.539875722741740782e-01
2.309999999999999787e+01,2.699999999999999734e+00,1.001358218490598695e+00
2.339999999999999858e+01,2.699999999999999734e+00,1.032263834101523337e+00
2.369999999999999929e+01,2.699999999999999734e+00,9.846035416688986297e-01
2.400000000000000000e+01,2.699999999999999734e+00,9.646069616978367733e-01
2.430000000000000071e+01,2.699999999999999734e+00,9.992645289124998387e-01
2.459999999999999787e+01,2.699999999999999734e+00,1.028300147243672358e+00
2.489999999999999858e+01,2.699999999999999734e+00,1.064837258696301525e+00
2.519999999999999929e+01,2.699999999999999734e+00,1.096644177331145942e+00
2.550000000000000000e+01,2.699999999999999734e+00,1.071478476008555614e+00
2.580000000000000071e+01,2.699999999999999734e+00,1.055983512502570276e+00
2.609999999999999787e+01,2.699999999999999734e+00,1.066012907434312762e+00
2.639999999999999858e+01,2.699999999999999734e+00,1.067629759127435740e+00
2.669999999999999929e+01,2.699999999999999734e+00,1.085509742056000260e+00
2.700000000000000000e+01,2.699999999999999734e+00,1.066346809445611887e+00
2.730000000000000071e+01,2.699999999999999734e+00,1.059468240425430974e+00
2.759999999999999787e+01,2.699999999999999734e+00,1.084647595757870953e+00
2.789999999999999858e+01,2.699999999999999734e+00,1.155197851869956605e+00
2.819999999999999929e+01,2.699999999999999734e+00,1.124077179541101312e+00
2.850000000000000000e+01,2.699999999999999734e+00,1.137439533486116705e+00
2.879999999999999716e+01,2.699999999999999734e+00,1.126984594280797225e+00
2.909999999999999787e+01,2.699999999999999734e+00,1.114916616129153493e+00
2.939999999999999858e+01,2.699999999999999734e+00,1.118507568163601640e+00
2.969999999999999929e+01,2.699999999999999734e+00,1.174994066769722734e+00
3.000000000000000000e+01,2.699999999999999734e+00,1.121929053748014438e+00
3.029999999999999716e+01,2.699999999999999734e+00,1.150207043294298126e+00
3.059999999999999787e+01,2.699999999999999734e+00,1.153635437443146117e+00
3.089999999999999858e+01,2.699999999999999734e+00,1.154947625688204749e+00
3.119999999999999929e+01,2.699999999999999734e+00,1.188977844833991826e+00
