roundid,holeid,hnum,shotid,stroke,startpos,holedis,shots_to_hole_out
147069,2642692,14,8804400,3,3,15,3
147106,2643348,4,8806993,3,3,40,3
147106,2643358,14,8807036,3,3,25,3
147107,2643363,1,8807056,3,3,25,3
147107,2643372,10,8807100,2,3,195,5
147107,2643372,10,8807101,3,3,28,4
147503,2650493,3,8832538,3,3,20,3
147503,2650495,5,8832547,3,3,60,3
147497,2650383,1,8832053,3,3,20,3
147497,2650394,12,8832105,2,3,114,4
147497,2650399,17,8832130,2,3,200,5
147501,2650456,2,8832373,2,3,15,2
147501,2650457,3,8832377,3,3,18,3
147501,2650459,5,8832386,3,3,62,3
147501,2650463,9,8832401,2,3,275,7
147501,2650463,9,8832402,3,3,265,6
147501,2650463,9,8832404,5,3,265,4
147501,2650464,10,8832409,2,3,22,4
147501,2650468,14,8832428,4,3,18,3
147501,2650470,16,8832437,3,3,21,3
147502,2650489,17,8832521,3,3,20,5
147506,2650547,3,8832705,3,3,12,3
147506,2650555,11,8832741,3,3,28,3
147506,2650558,14,8832754,3,3,18,3
147520,2650802,6,8833495,2,3,30,3
147520,2650805,9,8833510,4,3,76,5
147520,2650805,9,8833511,5,3,40,4
147520,2650805,9,8833512,6,3,15,3
147520,2650807,11,8833521,3,3,15,3
147638,2652929,9,8841447,3,3,30,3
147604,2652317,9,8838887,3,3,20,4
147604,2652317,9,8838888,4,3,10,3
147613,2652471,1,8839571,5,3,19,3
147613,2652475,5,8839591,4,3,9,4
147613,2652476,6,8839596,2,3,11,3
147613,2652477,7,8839600,2,3,140,5
147613,2652481,11,8839624,6,3,205,4
147613,2652482,12,8839630,3,3,15,4
147613,2652482,12,8839631,4,3,15,3
147613,2652487,17,8839654,2,3,240,6
147615,2652511,5,8839763,3,3,12,2
147615,2652520,14,8839797,4,3,20,2
147615,2652523,17,8839810,3,3,10,3
147621,2652621,7,8840166,2,3,150,3
147621,2652623,9,8840175,3,3,55,4
147621,2652623,9,8840176,4,3,30,3
147621,2652627,13,8840191,2,3,100,5
147621,2652628,14,8840199,4,3,25,5
147621,2652631,17,8840215,3,3,18,3
147624,2652669,1,8840337,3,3,23,3
147624,2652673,5,8840353,3,3,16,3
147624,2652676,8,8840364,2,3,165,4
147624,2652677,9,8840370,3,3,55,3
147624,2652684,16,8840402,3,3,22,2
147624,2652685,17,8840405,2,3,220,4
147624,2652686,18,8840410,2,3,112,3
147931,2658204,10,8859829,4,3,23,3
147936,2658285,1,8860149,3,3,20,2
147943,2658414,4,8860671,2,3,300,4
147943,2658426,16,8860721,2,3,230,4
148031,2660009,15,8866615,2,3,18,2
148033,2660047,17,8866786,3,3,13,2
148039,2660152,14,8867188,2,3,380,4
148039,2660152,14,8867190,4,3,22,2
148307,2664963,1,8883579,2,3,155,3
148307,2664973,11,8883617,2,3,125,4
148307,2664974,12,8883623,3,3,15,3
148406,2666751,7,8890440,3,3,30,2
148406,2666757,13,8890465,3,3,29,3
148406,2666759,15,8890474,3,3,30,4
148545,2669248,2,8898899,2,3,87,4
148545,2669259,13,8898949,2,3,20,4
148545,2669259,13,8898950,3,3,15,3
148545,2669261,15,8898958,3,3,20,3
148545,2669264,18,8898971,3,3,19,3
148602,2670283,11,8902039,3,3,15,3
148932,2676213,1,8922761,4,3,18,3
149058,2678482,2,8930561,2,3,18,2
149058,2678489,9,8930590,3,3,26,2
149195,2680950,4,8939377,3,3,15,3
149195,2680957,11,8939405,2,3,20,2
149196,2680974,10,8939477,3,3,15,2
149196,2680975,11,8939480,2,3,72,4
149196,2680975,11,8939481,3,3,18,3
149196,2680979,15,8939497,2,3,15,2
149479,2686061,3,8956858,2,3,20,3
149479,2686064,6,8956871,3,3,8,2
149479,2686071,13,8956899,2,3,24,3
149535,2687077,11,8960667,3,3,19,3
149535,2687078,12,8960672,3,3,25,2
149836,2692492,8,8980132,5,3,25,2
149836,2692495,11,8980143,3,3,25,4
149836,2692495,11,8980144,4,3,23,3
186344,3349549,11,11316862,4,3,20,3
149939,2694349,11,8986460,3,3,25,3
150220,2699400,4,9004623,4,3,11,3
150220,2699402,6,9004631,2,3,15,3
150220,2699402,6,9004632,3,3,13,2
150207,2699171,9,9003773,2,3,18,2
150164,2698391,3,9000982,2,3,10,3
150202,2699074,2,9003422,2,3,170,4
150261,2700139,5,9007589,3,3,15,3
150261,2700139,5,9007590,4,3,15,2
150261,2700140,6,9007593,2,3,20,3
150261,2700145,11,9007616,3,3,12,2
150261,2700147,13,9007624,3,3,20,3
151391,2720457,1,9078633,4,3,28,3
151391,2720458,2,9078638,3,3,16,5
151391,2720458,2,9078639,4,3,20,4
151391,2720466,10,9078674,2,3,143,4
150545,2705251,5,9025974,3,3,15,3
150549,2705322,4,9026142,3,3,90,4
150549,2705328,10,9026170,2,3,16,2
150549,2705334,16,9026195,3,3,34,2
150552,2705382,10,9026400,2,3,12,3
150552,2705385,13,9026413,4,3,18,2
150552,2705389,17,9026428,2,3,85,4
150552,2705389,17,9026430,4,3,35,2
150554,2705409,1,9026518,3,3,20,3
150554,2705412,4,9026531,3,3,30,3
150554,2705426,18,9026591,2,3,290,5
150559,2705501,3,9026776,3,3,15,2
150559,2705505,7,9026796,4,3,15,2
150559,2705513,15,9026831,2,3,15,2
150559,2705514,16,9026835,3,3,20,3
150574,2705770,2,9027876,4,3,9,3
150574,2705780,12,9027922,4,3,25,2
150851,2710759,5,9044629,3,3,25,2
150851,2710762,8,9044639,3,3,15,2
150852,2710780,8,9044707,3,3,20,2
150852,2710782,10,9044714,3,3,24,2
150852,2710785,13,9044726,2,3,15,2
150713,2708274,4,9036830,3,3,16,3
150713,2708278,8,9036850,3,3,14,3
150713,2708280,10,9036858,3,3,18,2
150713,2708282,12,9036867,3,3,9,4
150713,2708285,15,9036881,2,3,13,3
150713,2708287,17,9036888,2,3,9,2
150947,2712483,1,9050659,3,3,20,3
150947,2712495,13,9050709,2,3,15,2
151002,2713457,3,9053875,3,3,9,3
151002,2713459,5,9053883,3,3,10,2
151002,2713462,8,9053894,3,3,20,3
151002,2713466,12,9053912,3,3,9,3
151133,2715819,7,9062485,3,3,10,3
151133,2715822,10,9062496,2,3,145,3
151348,2719687,5,9075856,3,3,18,3
151211,2717217,1,9067503,3,3,25,3
151211,2717220,4,9067515,3,3,23,3
151211,2717227,11,9067544,3,3,20,3
151211,2717234,18,9067569,3,3,40,3
151306,2718928,2,9073271,3,3,25,4
151306,2718931,5,9073285,3,3,20,4
151306,2718935,9,9073304,2,3,25,3
151306,2718942,16,9073333,2,3,112,4
151344,2719625,15,9075664,3,3,15,3
151346,2719648,2,9075777,3,3,15,2
151346,2719661,15,9075803,4,3,10,3
151559,2723486,6,9089279,3,3,10,2
151559,2723491,11,9089304,3,3,20,3
151559,2723498,18,9089334,4,3,10,2
151370,2720081,3,9077389,3,3,15,3
151370,2720083,5,9077399,3,3,30,4
151370,2720088,10,9077418,2,3,110,5
151370,2720092,14,9077437,3,3,20,4
151370,2720095,17,9077451,2,3,20,2
151370,2720096,18,9077455,3,3,15,2
151375,2720179,11,9077772,3,3,25,3
151375,2720180,12,9077777,3,3,10,4
151375,2720181,13,9077782,2,3,21,3
151410,2720802,4,9079833,3,3,20,3
151410,2720804,6,9079842,2,3,10,3
151410,2720809,11,9079862,3,3,15,2
151476,2721996,10,9084156,2,3,230,3
151476,2722000,14,9084171,2,3,20,2
151490,2722240,2,9084772,3,3,17,3
151490,2722244,6,9084789,2,3,24,3
151491,2722265,9,9084888,2,3,12,4
151491,2722265,9,9084889,3,3,10,3
151491,2722272,16,9084923,2,3,157,4
151492,2722275,1,9084937,3,3,15,3
151492,2722292,18,9085007,3,3,25,4
151493,2722303,11,9085051,3,3,25,4
151560,2723511,13,9089385,2,3,15,2
151560,2723515,17,9089404,2,3,15,5
151560,2723515,17,9089405,3,3,20,4
151560,2723515,17,9089406,4,3,15,3
151900,2729627,9,9111414,2,3,20,4
152128,2733725,3,9125959,4,3,36,3
152128,2733731,9,9125985,2,3,258,5
152128,2733731,9,9125987,4,3,24,3
152128,2733732,10,9125992,3,3,15,3
152720,2744370,10,9164285,3,3,15,2
153934,2766218,6,9240073,3,3,15,5
153934,2766218,6,9240077,5,3,15,3
153934,2766222,10,9240097,5,3,20,3
153934,2766223,11,9240101,2,3,278,4
153934,2766230,18,9240131,3,3,10,3
153954,2766574,2,9241477,2,3,20,4
153954,2766574,2,9241478,3,3,15,3
153954,2766575,3,9241483,3,3,18,3
153954,2766578,6,9241498,2,3,125,3
153954,2766583,11,9241523,4,3,285,4
153954,2766589,17,9241548,2,3,18,3
154139,2769903,1,9253959,2,3,76,3
154139,2769904,2,9253963,2,3,18,4
154064,2768558,6,9249271,3,3,24,3
154064,2768559,7,9249278,5,3,20,2
154064,2768565,13,9249306,2,3,40,3
154176,2770571,3,9256157,3,3,15,3
154176,2770577,9,9256183,3,3,15,2
154176,2770578,10,9256187,3,3,20,3
154181,2770671,13,9256603,2,3,30,3
154300,2772803,3,9264343,3,3,20,3
154409,2774773,11,9271588,2,3,265,5
154409,2774775,13,9271598,2,3,32,3
189887,3413300,6,11546250,2,3,20,2
189887,3413302,8,11546258,2,3,130,4
189887,3413312,18,11546305,3,3,15,2
157120,2823546,4,9444346,3,3,15,3
157415,2828859,7,9462496,3,3,20,3
157415,2828863,11,9462512,3,3,20,3
157542,2831145,7,9470281,3,3,33,4
157542,2831151,13,9470306,3,3,30,2
157542,2831153,15,9470314,3,3,20,3
162213,2915218,2,9766325,2,3,135,3
162213,2915220,4,9766334,3,3,65,3
162213,2915234,18,9766392,4,3,9,2
165837,2980450,2,9994998,3,3,20,3
165837,2980452,4,9995006,2,3,15,2
168476,3027934,2,10163242,3,3,10,2
168476,3027937,5,10163253,3,3,15,2
168476,3027944,12,10163281,2,3,250,5
168476,3027944,12,10163283,4,3,20,3
168737,3032633,3,10180621,4,3,15,2
168737,3032645,15,10180670,3,3,20,3
172006,3091457,3,10391924,3,3,20,2
172294,3096647,9,10410051,3,3,172,3
172294,3096647,9,10410052,4,3,15,2
172294,3096648,10,10410056,3,3,10,2
172294,3096649,11,10410059,2,3,15,3
172294,3096651,13,10410068,2,3,10,3
174572,3137649,7,10556884,2,3,130,4
174899,3143531,3,10578179,3,3,65,3
180057,3236376,4,10912435,3,3,10,3
180150,3238063,17,10918272,2,3,15,2
182995,3289259,3,11102201,3,3,20,3
182995,3289271,15,11102247,2,3,15,2
185319,3331098,10,11250050,3,3,40,3
184394,3314439,1,11190357,4,3,10,3
184394,3314446,8,11190388,2,3,93,3
184481,3316012,8,11196866,2,3,25,2
184513,3316588,8,11199029,3,3,98,3
185464,3333701,3,11258604,3,3,22,3
185464,3333706,8,11258626,2,3,13,2
185523,3334768,8,11261869,2,3,20,2
185523,3334771,11,11261879,2,3,35,3
185485,3334079,3,11259552,3,3,12,3
185485,3334081,5,11259562,4,3,12,2
185485,3334082,6,11259565,2,3,250,4
185485,3334082,6,11259567,4,3,20,2
185485,3334085,9,11259577,3,3,15,3
185543,3335122,2,11263233,3,3,20,2
185543,3335125,5,11263245,3,3,18,3
185543,3335127,7,11263252,2,3,90,3
185543,3335132,12,11263273,2,3,15,3
185732,3338533,11,11275575,2,3,155,4
185717,3338260,8,11274437,2,3,90,4
185717,3338269,17,11274478,3,3,25,3
185717,3338270,18,11274484,4,3,20,3
185808,3339895,5,11280796,4,3,18,3
185808,3339898,8,11280807,2,3,20,2
185869,3340989,1,11285069,3,3,107,3
185869,3340995,7,11285093,2,3,22,3
185869,3341002,14,11285122,3,3,20,3
186167,3346356,4,11305327,4,3,30,4
186167,3346364,12,11305362,2,3,150,4
186100,3345148,2,11300478,2,3,15,3
186277,3348335,3,11312639,3,3,25,3
186277,3348339,7,11312658,3,3,20,3
186112,3345369,7,11301406,3,3,19,3
186112,3345371,9,11301415,3,3,33,2
186112,3345378,16,11301443,2,3,175,3
193897,3485457,1,11805848,3,3,82,5
193897,3485457,1,11805849,4,3,80,4
193897,3485469,13,11805904,2,3,163,5
193897,3485473,17,11805928,2,3,10,5
193897,3485473,17,11805929,3,3,12,4
193897,3485473,17,11805930,4,3,9,3
186128,3345653,3,11302549,4,3,50,4
186128,3345653,3,11302550,5,3,48,3
186128,3345658,8,11302576,3,3,14,3
186128,3345664,14,11302609,3,3,20,2
186128,3345666,16,11302617,4,3,15,2
186128,3345668,18,11302625,2,3,60,4
186129,3345686,18,11302666,4,3,20,2
186130,3345702,16,11302733,3,3,25,3
186154,3346120,2,11304324,2,3,14,3
186154,3346124,6,11304344,2,3,153,5
186154,3346124,6,11304345,3,3,142,4
186154,3346130,12,11304380,3,3,11,3
186154,3346136,18,11304408,3,3,19,2
186160,3346229,3,11304821,3,3,35,2
186160,3346231,5,11304830,3,3,30,3
186160,3346235,9,11304853,5,3,20,3
186160,3346239,13,11304874,3,3,30,3
186160,3346244,18,11304899,3,3,35,3
186162,3346274,12,11305024,2,3,144,5
186162,3346277,15,11305039,2,3,25,3
186438,3351233,3,11323500,4,3,18,3
186438,3351239,9,11323527,4,3,20,3
186427,3351033,1,11322717,2,3,270,4
186388,3350337,7,11319878,2,3,90,3
186390,3350373,7,11320040,4,3,18,3
186395,3350457,1,11320393,2,3,265,4
186395,3350463,7,11320416,2,3,35,3
186409,3350713,5,11321446,3,3,20,4
186409,3350713,5,11321447,4,3,22,3
186409,3350713,5,11321448,5,3,17,2
186409,3350714,6,11321451,2,3,20,3
186409,3350719,11,11321471,2,3,180,4
186409,3350726,18,11321505,5,3,20,4
186432,3351123,1,11323087,2,3,280,5
186432,3351130,8,11323123,2,3,127,3
186432,3351133,11,11323134,2,3,178,4
186428,3351059,9,11322823,3,3,22,3
186428,3351060,10,11322827,2,3,27,2
186428,3351063,13,11322839,3,3,15,3
186428,3351064,14,11322844,3,3,14,3
186428,3351067,17,11322857,2,3,16,3
186429,3351072,4,11322881,3,3,30,3
186429,3351079,11,11322907,2,3,155,4
186433,3351141,1,11323169,3,3,25,4
186433,3351146,6,11323191,2,3,15,3
186433,3351147,7,11323196,3,3,24,3
186433,3351151,11,11323213,3,3,25,3
187701,3373956,10,11405925,3,3,18,2
187701,3373962,16,11405946,2,3,104,3
188463,3387665,3,11453769,3,3,30,5
187217,3365258,6,11373627,2,3,18,3
187217,3365260,8,11373635,2,3,220,4
187235,3365582,6,11374809,3,3,8,4
187235,3365584,8,11374818,3,3,10,3
187235,3365586,10,11374827,3,3,20,3
187235,3365587,11,11374832,3,3,20,2
187235,3365589,13,11374839,2,3,10,3
187787,3375508,14,11411599,3,3,35,4
187795,3375646,8,11412117,2,3,18,3
187795,3375652,14,11412140,2,3,300,5
187811,3375935,9,11413178,2,3,100,3
187809,3375894,4,11413013,2,3,210,5
187816,3376034,18,11413551,2,3,210,3
187817,3376035,1,11413558,5,3,20,2
187817,3376040,6,11413580,2,3,12,4
187817,3376040,6,11413581,3,3,10,3
187817,3376046,12,11413612,5,3,8,3
187828,3376234,2,11414335,5,3,12,3
187828,3376235,3,11414340,3,3,25,2
187829,3376256,6,11414424,3,3,10,2
188039,3380048,18,11427437,3,3,190,5
187919,3377884,14,11419955,2,3,290,5
187919,3377884,14,11419956,3,3,290,4
187921,3377918,12,11420094,2,3,145,3
188139,3381834,4,11434042,3,3,27,5
188139,3381834,4,11434043,4,3,24,4
188139,3381834,4,11434044,5,3,11,3
188139,3381835,5,11434048,2,3,243,4
188139,3381845,15,11434095,3,3,14,2
188464,3387688,8,11453868,3,3,25,3
188621,3390509,3,11463377,2,3,19,3
188621,3390514,8,11463396,2,3,20,3
189121,3399510,4,11496039,2,3,200,3
189121,3399511,5,11496044,3,3,20,2
188796,3393663,7,11474737,3,3,9,3
188796,3393667,11,11474757,3,3,25,3
188796,3393673,17,11474784,5,3,15,3
189114,3399383,3,11495717,2,3,27,3
189114,3399388,8,11495736,2,3,20,2
189182,3400615,11,11500456,3,3,15,1
189182,3400616,12,11500459,3,3,31,3
189182,3400622,18,11500485,3,3,35,3
189204,3401008,8,11501927,3,3,10,3
189204,3401015,15,11501956,3,3,12,2
189212,3401148,4,11502279,2,3,40,3
189213,3401177,15,11502388,4,3,15,2
189250,3401833,5,11504874,2,3,25,3
189250,3401834,6,11504878,2,3,280,4
189251,3401856,10,11504967,2,3,15,2
189251,3401862,16,11504990,3,3,30,3
189252,3401874,10,11505040,2,3,12,2
189252,3401876,12,11505048,3,3,15,3
189253,3401883,1,11505076,4,3,22,2
189253,3401890,8,11505104,2,3,117,4
189253,3401890,8,11505105,3,3,23,3
189253,3401892,10,11505114,2,3,20,3
189253,3401894,12,11505124,3,3,25,3
189348,3403593,1,11511473,3,3,20,3
189348,3403598,6,11511492,3,3,50,3
189355,3403728,10,11511986,2,3,20,3
189354,3403704,4,11511890,3,3,20,4
189354,3403704,4,11511891,4,3,25,3
189354,3403710,10,11511915,2,3,15,3
189354,3403710,10,11511916,3,3,21,2
189358,3403779,7,11512208,3,3,16,2
189358,3403784,12,11512229,3,3,20,2
189370,3403993,5,11512969,2,3,15,3
189370,3403996,8,11512981,2,3,105,2
189876,3413107,11,11545570,3,3,13,3
190533,3424927,5,11588465,2,3,78,3
190533,3424931,9,11588480,2,3,82,3
190533,3424940,18,11588513,2,3,120,4
190033,3415925,3,11555157,2,3,250,6
190033,3415925,3,11555159,4,3,250,4
190216,3419219,3,11566906,2,3,225,4
190216,3419221,5,11566915,2,3,135,4
190216,3419221,5,11566916,3,3,25,3
190216,3419234,18,11566974,4,3,12,4
190216,3419234,18,11566975,5,3,12,3
191612,3444347,3,11659366,3,3,30,3
191612,3444352,8,11659388,3,3,20,2
191612,3444353,9,11659392,3,3,25,3
191612,3444356,12,11659404,2,3,310,4
191613,3444373,11,11659475,2,3,148,3
191613,3444374,12,11659480,3,3,19,3
192274,3456261,1,11702673,4,3,10,3
192274,3456263,3,11702680,2,3,25,3
193619,3480455,3,11788146,2,3,75,3
193619,3480458,6,11788160,3,3,15,2
193653,3481070,6,11790217,3,3,14,2
193732,3482498,12,11794867,2,3,15,2
192652,3463071,7,11726485,3,3,20,4
192733,3464531,9,11731629,3,3,13,3
192762,3465045,1,11733247,3,3,15,3
192762,3465051,7,11733270,3,3,10,3
192762,3465057,13,11733294,3,3,10,4
192762,3465061,17,11733312,2,3,13,3
192907,3467655,1,11742644,2,3,270,4
192901,3467549,3,11742354,3,3,18,3
192914,3467781,1,11743119,4,3,62,3
192914,3467784,4,11743133,4,3,20,2
192914,3467788,8,11743150,4,3,20,3
192946,3468359,3,11745272,2,3,55,4
192946,3468367,11,11745307,3,3,18,2
193015,3469608,10,11749708,3,3,29,3
193616,3480403,5,11787960,3,3,23,3
193693,3481789,5,11792689,2,3,145,4
193693,3481793,9,11792707,2,3,10,3
194184,3490632,10,11825844,3,3,20,3
193694,3481806,4,11792725,4,3,15,3
193694,3481815,13,11792762,2,3,20,3
193694,3481818,16,11792776,3,3,15,3
193694,3481819,17,11792779,2,3,7,2
193733,3482517,13,11794931,2,3,28,3
193820,3484088,18,11800954,3,3,15,3
193872,3485010,4,11804181,3,3,10,3
193898,3485475,1,11805940,3,3,15,2
194065,3488498,18,11817889,3,3,16,3
194093,3488989,5,11819760,2,3,260,4
194093,3488992,8,11819773,2,3,130,4
194093,3488996,12,11819790,3,3,50,3
194093,3489001,17,11819812,2,3,30,2
194132,3489697,11,11822378,2,3,15,3
194132,3489698,12,11822384,4,3,50,3
194132,3489704,18,11822412,3,3,15,2
194199,3490897,5,11826735,2,3,15,3
194199,3490899,7,11826743,2,3,20,2
194199,3490900,8,11826746,2,3,240,4
194199,3490900,8,11826747,3,3,50,3
194199,3490904,12,11826763,2,3,12,3
194221,3491296,8,11828169,2,3,123,4
195112,3507331,5,11884904,2,3,231,6
195112,3507344,18,11884960,4,3,20,3
195116,3507399,1,11885183,5,3,25,4
195116,3507402,4,11885197,3,3,42,4
195116,3507402,4,11885198,4,3,30,3
195130,3507666,16,11886204,4,3,10,2
195130,3507668,18,11886212,3,3,10,3
195139,3507829,17,11886911,2,3,18,3
195145,3507922,2,11887344,3,3,20,2
195145,3507928,8,11887367,3,3,22,2
195145,3507936,16,11887403,4,3,11,3
195160,3508196,6,11888313,2,3,19,2
195254,3509892,10,11894513,3,3,30,3
195254,3509898,16,11894539,3,3,36,4
195260,3509993,3,11894917,3,3,114,4
195260,3509999,9,11894943,2,3,155,3
195261,3510018,10,11895021,2,3,300,4
195272,3510216,10,11895832,4,3,94,4
195362,3511834,8,11902033,2,3,250,5
195362,3511844,18,11902080,3,3,15,2
195363,3511845,1,11902083,2,3,165,5
195363,3511849,5,11902105,3,3,96,3
195530,3514837,5,11913373,2,3,190,3
195530,3514850,18,11913428,2,3,270,2
195366,3511902,4,11902331,2,3,46,4
195366,3511903,5,11902336,2,3,245,4
195366,3511907,9,11902355,3,3,15,3
195366,3511912,14,11902376,2,3,20,3
195366,3511913,15,11902381,3,3,56,3
195367,3511932,16,11902461,2,3,18,6
195367,3511932,16,11902462,3,3,14,5
195367,3511932,16,11902463,4,3,14,4
199553,3587251,5,12173882,3,3,30,4
197173,3544409,3,12020482,3,3,260,6
195462,3513624,16,11908789,2,3,20,3
195462,3513625,17,11908794,3,3,42,2
197438,3549180,4,12037401,3,3,15,2
197438,3549184,8,12037417,3,3,15,2
197691,3553734,4,12053984,3,3,30,2
197691,3553735,5,12053988,3,3,40,2
199929,3594018,4,12197385,2,3,30,4
200204,3598965,1,12215069,2,3,161,3
200204,3598974,10,12215103,2,3,195,3
200204,3598976,12,12215114,3,3,30,4
202451,3639417,7,12360871,3,3,15,3
202451,3639418,8,12360876,3,3,120,3
206108,3705140,12,12591682,2,3,24,3
206108,3705145,17,12591705,2,3,13,3
204933,3683979,1,12516610,3,3,250,4
204933,3683985,7,12516639,3,3,18,3
204933,3683989,11,12516658,2,3,185,4
204933,3683995,17,12516686,2,3,13,2
205151,3687905,3,12530516,2,3,18,2
205151,3687907,5,12530525,3,3,20,3
205151,3687908,6,12530529,2,3,160,4
205737,3698462,12,12567411,4,3,30,4
205737,3698467,17,12567433,3,3,20,2
205911,3701585,3,12578499,2,3,15,2
205911,3701587,5,12578506,2,3,155,3
206274,3708119,3,12602589,2,3,20,4
206275,3708137,3,12602632,3,3,20,3
206275,3708137,3,12602633,4,3,20,2
206275,3708144,10,12602661,2,3,150,4
206275,3708151,17,12602694,2,3,15,2
206581,3713636,12,12621250,2,3,15,3
206601,3713998,14,12622721,2,3,92,3
207112,3723185,3,12654265,2,3,12,3
207112,3723194,12,12654305,2,3,20,3
206690,3715598,12,12628319,2,3,20,4
206690,3715598,12,12628320,3,3,18,3
206690,3715600,14,12628329,3,3,25,5
206690,3715600,14,12628330,4,3,20,4
206690,3715602,16,12628342,3,3,12,3
206701,3715794,10,12629023,3,3,20,3
206701,3715796,12,12629031,2,3,18,3
206769,3717023,15,12632913,3,3,18,4
206769,3717023,15,12632914,4,3,10,3
206717,3716088,16,12629828,4,3,25,3
206726,3716235,1,12630309,4,3,14,3
206726,3716236,2,12630313,2,3,16,3
206909,3719529,1,12641218,4,3,24,3
206909,3719530,2,12641222,2,3,83,4
206909,3719531,3,12641227,2,3,15,3
206909,3719533,5,12641239,3,3,20,3
206756,3716777,3,12632067,2,3,22,4
206771,3717050,6,12633027,2,3,15,3
206787,3717342,10,12634084,2,3,310,3
206823,3717996,16,12636164,3,3,20,4
206823,3717996,16,12636165,4,3,20,3
206913,3719605,5,12641458,3,3,13,2
206955,3720366,10,12644197,3,3,380,5
206955,3720366,10,12644199,5,3,25,3
206955,3720367,11,12644203,2,3,155,4
207011,3721377,13,12647918,2,3,18,3
207011,3721378,14,12647923,3,3,12,3
207027,3721654,2,12648937,4,3,20,2
207027,3721658,6,12648955,2,3,20,3
207027,3721661,9,12648967,3,3,23,2
207027,3721665,13,12648985,3,3,15,2
207027,3721668,16,12648997,2,3,108,3
207040,3721887,1,12649748,2,3,270,4
207040,3721903,17,12649811,2,3,17,2
207096,3722895,1,12653407,5,3,20,5
207096,3722895,1,12653408,6,3,21,4
207096,3722895,1,12653409,7,3,21,3
207096,3722896,2,12653414,3,3,16,3
207096,3722899,5,12653428,3,3,20,4
207096,3722903,9,12653448,2,3,16,3
207096,3722906,12,12653463,3,3,17,3
207096,3722911,17,12653489,2,3,15,4
207097,3722916,4,12653518,4,3,25,4
207097,3722916,4,12653519,5,3,20,3
207097,3722917,5,12653524,3,3,24,4
207097,3722922,10,12653547,2,3,137,3
207097,3722923,11,12653553,4,3,20,4
207097,3722924,12,12653559,3,3,22,4
207110,3723154,8,12654169,3,3,8,3
207110,3723157,11,12654183,3,3,18,3
207137,3723644,12,12655794,6,3,15,3
207137,3723645,13,12655798,2,3,30,3
207599,3731951,3,12684363,3,3,15,3
207599,3731961,13,12684407,2,3,15,4
207599,3731964,16,12684422,3,3,15,3
207599,3731966,18,12684433,4,3,10,3
207729,3734294,6,12692191,2,3,12,4
207729,3734294,6,12692192,3,3,9,3
207729,3734295,7,12692196,2,3,166,6
207729,3734298,10,12692212,2,3,130,5
207729,3734304,16,12692239,2,3,165,5
207729,3734304,16,12692241,4,3,12,3
207729,3734305,17,12692245,2,3,8,3
207729,3734305,17,12692246,3,3,7,2
207956,3738377,3,12707020,2,3,13,2
207820,3735933,7,12698162,3,3,20,3
207860,3736650,4,12700560,3,3,25,2
207864,3736722,4,12700858,4,3,8,2
207864,3736729,11,12700888,2,3,165,5
207864,3736733,15,12700905,2,3,92,3
207866,3736758,4,12701008,3,3,110,3
207866,3736763,9,12701031,2,3,15,3
207866,3736766,12,12701045,2,3,18,3
207868,3736793,3,12701156,2,3,35,4
207868,3736797,7,12701177,5,3,15,3
207868,3736800,10,12701192,4,3,20,4
207868,3736800,10,12701193,5,3,17,3
208011,3739367,3,12710867,2,3,7,3
208011,3739374,10,12710899,2,3,290,4
208023,3739590,10,12711787,4,3,20,3
208044,3739970,12,12713242,2,3,25,2
208044,3739974,16,12713261,3,3,60,5
208044,3739974,16,12713262,4,3,30,4
208045,3739980,4,12713288,4,3,12,3
208045,3739988,12,12713324,2,3,20,3
208115,3741240,4,12717881,4,3,20,2
208115,3741246,10,12717907,4,3,30,2
208118,3741302,12,12718121,5,3,25,3
208118,3741305,15,12718133,2,3,20,3
208118,3741307,17,12718143,3,3,20,3
208118,3741308,18,12718149,4,3,24,3
208121,3741355,11,12718308,4,3,20,3
208179,3742401,13,12722013,2,3,20,3
208179,3742403,15,12722021,2,3,20,2
208282,3744250,8,12728525,2,3,20,3
208299,3744557,9,12729690,3,3,15,3
208502,3748205,3,12742150,2,3,110,3
208571,3749447,3,12746574,2,3,20,3
209195,3760683,7,12786740,3,3,25,2
208616,3750265,11,12749306,3,3,15,3
208616,3750270,16,12749322,2,3,128,3
208755,3752759,3,12758916,3,3,15,3
208963,3756505,5,12771990,3,3,15,3
209015,3757437,1,12775292,3,3,10,3
211042,3793924,2,12903340,4,3,20,3
211042,3793925,3,12903344,2,3,142,4
209485,3765899,3,12805499,2,3,55,3
209485,3765901,5,12805508,3,3,20,3
209480,3765811,5,12805312,2,3,240,3
209480,3765812,6,12805316,2,3,237,5
209486,3765918,4,12805550,3,3,25,3
209549,3767052,4,12809329,3,3,20,3
210191,3778606,2,12848502,4,3,20,2
210191,3778615,11,12848539,3,3,20,2
210179,3778390,2,12847972,2,3,230,3
210213,3779008,8,12850036,3,3,15,3
210213,3779010,10,12850044,3,3,20,3
210269,3780016,8,12853898,2,3,279,5
210747,3788613,1,12884528,4,3,15,2
210747,3788617,5,12884543,2,3,240,4
210747,3788618,6,12884548,2,3,270,4
210803,3789630,10,12888480,3,3,20,3
210803,3789631,11,12888485,3,3,10,2
210803,3789633,13,12888493,2,3,20,3
210803,3789635,15,12888504,2,3,25,2
210803,3789638,18,12888517,4,3,25,3
